age,sexe,pays_origine,raison_voyage,provenance,destination,papiers_valides,casier_judiciaire,niveau_risque
56,Homme,Angola,Tourisme,Goma,Tshikapa,1,0,Faible
30,Femme,Angola,Tourisme,Kinshasa,Tshikapa,1,1,Moyen
58,Femme,Rwanda,Études,Lusaka,Mbujimayi,1,0,Faible
52,Femme,Rwanda,Migration,Goma,Kananga,1,0,Faible
65,Femme,Angola,Transit,Lubumbashi,Mbujimayi,1,1,Moyen
19,Homme,Tanzanie,Affaires,Goma,Kananga,0,0,Moyen
64,Femme,Rwanda,Migration,Kisangani,Mbujimayi,0,1,Élevé
19,Homme,Burundi,Migration,Kigali,Mbujimayi,1,1,Élevé
27,Femme,Zambie,Affaires,Kinshasa,Kinshasa,0,0,Moyen
49,Femme,Burundi,Affaires,Kinshasa,Nairobi,1,1,Moyen
64,Homme,Ouganda,Migration,Kigali,Kananga,1,1,Moyen
18,Homme,Zambie,Affaires,Kinshasa,Nairobi,0,0,Moyen
41,Femme,Ouganda,Affaires,Goma,Kinshasa,0,1,Élevé
32,Femme,Burundi,Tourisme,Kigali,Kananga,0,0,Moyen
55,Femme,Angola,Tourisme,Lubumbashi,Mbujimayi,1,1,Moyen
54,Femme,Angola,Affaires,Lubumbashi,Luanda,0,0,Moyen
39,Homme,RDC,Transit,Lusaka,Mbujimayi,1,0,Faible
59,Femme,Zambie,Études,Goma,Kananga,0,0,Moyen
21,Homme,Ouganda,Études,Goma,Mbujimayi,1,0,Faible
20,Homme,Angola,Études,Kigali,Nairobi,0,0,Moyen
65,Homme,Angola,Tourisme,Lubumbashi,Kinshasa,0,1,Élevé
19,Homme,Angola,Migration,Kisangani,Luanda,1,0,Moyen
28,Femme,Ouganda,Tourisme,Goma,Kananga,0,1,Élevé
56,Homme,Tanzanie,Transit,Kisangani,Kinshasa,1,0,Faible
58,Homme,RDC,Affaires,Lubumbashi,Mbujimayi,0,1,Élevé
55,Homme,Rwanda,Transit,Goma,Mbujimayi,0,1,Élevé
54,Homme,Ouganda,Transit,Kigali,Kananga,0,1,Élevé
57,Homme,RDC,Affaires,Goma,Kananga,0,1,Élevé
54,Femme,Ouganda,Tourisme,Kisangani,Tshikapa,0,0,Moyen
37,Femme,Angola,Tourisme,Kinshasa,Mbujimayi,0,1,Élevé
49,Homme,Zambie,Transit,Kinshasa,Kananga,0,0,Moyen
48,Femme,Angola,Transit,Lubumbashi,Tshikapa,1,0,Faible
65,Homme,Burundi,Transit,Lusaka,Kananga,1,1,Moyen
41,Femme,Ouganda,Tourisme,Lubumbashi,Nairobi,0,1,Élevé
68,Femme,Angola,Transit,Kigali,Mbujimayi,1,1,Moyen
57,Femme,RDC,Études,Kigali,Tshikapa,1,1,Moyen
59,Femme,Rwanda,Migration,Lubumbashi,Luanda,0,0,Moyen
23,Femme,RDC,Affaires,Goma,Luanda,0,1,Élevé
29,Femme,Angola,Études,Kinshasa,Mbujimayi,1,0,Faible
46,Homme,Burundi,Études,Kigali,Kananga,0,0,Moyen
67,Homme,Burundi,Tourisme,Kinshasa,Tshikapa,1,1,Moyen
38,Homme,RDC,Tourisme,Kisangani,Kinshasa,0,1,Élevé
40,Femme,Tanzanie,Tourisme,Kinshasa,Tshikapa,0,0,Moyen
27,Femme,Zambie,Migration,Goma,Nairobi,0,0,Moyen
35,Femme,RDC,Transit,Lubumbashi,Nairobi,0,0,Moyen
34,Homme,RDC,Tourisme,Kigali,Tshikapa,1,0,Faible
20,Femme,Angola,Études,Goma,Luanda,1,1,Moyen
43,Femme,Angola,Migration,Lubumbashi,Nairobi,0,0,Moyen
25,Homme,Angola,Transit,Goma,Kananga,0,0,Moyen
58,Femme,Rwanda,Tourisme,Lusaka,Nairobi,1,0,Faible
63,Femme,Rwanda,Tourisme,Goma,Nairobi,0,1,Élevé
47,Homme,Ouganda,Tourisme,Goma,Mbujimayi,1,0,Faible
35,Femme,RDC,Migration,Kisangani,Kinshasa,1,1,Moyen
58,Homme,RDC,Migration,Lusaka,Luanda,1,0,Faible
21,Femme,Rwanda,Migration,Kinshasa,Tshikapa,1,1,Élevé
52,Homme,Tanzanie,Migration,Kinshasa,Tshikapa,0,0,Moyen
30,Femme,Burundi,Affaires,Lusaka,Mbujimayi,1,1,Moyen
69,Homme,Tanzanie,Migration,Goma,Tshikapa,0,0,Moyen
68,Homme,RDC,Études,Lubumbashi,Kinshasa,0,1,Élevé
54,Femme,Burundi,Affaires,Kisangani,Nairobi,1,1,Moyen
30,Homme,Burundi,Études,Kisangani,Nairobi,0,1,Élevé
59,Femme,Burundi,Transit,Lusaka,Kinshasa,0,0,Moyen
39,Femme,Tanzanie,Transit,Kisangani,Mbujimayi,1,1,Moyen
57,Femme,RDC,Transit,Lubumbashi,Luanda,0,0,Moyen
35,Homme,Tanzanie,Études,Lubumbashi,Mbujimayi,1,1,Moyen
26,Homme,Angola,Transit,Lubumbashi,Tshikapa,0,0,Moyen
25,Homme,Tanzanie,Affaires,Lusaka,Luanda,1,1,Moyen
62,Femme,Angola,Affaires,Kisangani,Luanda,1,0,Faible
57,Homme,Zambie,Études,Kisangani,Kinshasa,1,1,Moyen
57,Homme,Rwanda,Transit,Lubumbashi,Kananga,0,0,Moyen
56,Femme,Tanzanie,Tourisme,Kigali,Tshikapa,1,0,Faible
46,Femme,Ouganda,Tourisme,Lusaka,Mbujimayi,1,0,Faible
40,Femme,Zambie,Études,Kigali,Tshikapa,1,0,Faible
41,Homme,Tanzanie,Migration,Lubumbashi,Kananga,1,0,Faible
46,Femme,Ouganda,Affaires,Goma,Kananga,1,1,Moyen
62,Homme,Burundi,Études,Lusaka,Tshikapa,1,1,Moyen
44,Femme,Zambie,Affaires,Kinshasa,Tshikapa,1,0,Faible
36,Femme,Burundi,Migration,Kisangani,Tshikapa,1,1,Moyen
31,Femme,Tanzanie,Études,Lubumbashi,Mbujimayi,1,0,Faible
18,Femme,Burundi,Migration,Goma,Mbujimayi,1,0,Moyen
26,Femme,Tanzanie,Tourisme,Lubumbashi,Tshikapa,1,0,Faible
30,Homme,Rwanda,Affaires,Kinshasa,Kinshasa,1,0,Faible
64,Homme,Ouganda,Tourisme,Lusaka,Kinshasa,0,1,Élevé
45,Homme,Rwanda,Transit,Kigali,Luanda,0,0,Moyen
28,Homme,Zambie,Tourisme,Kisangani,Nairobi,0,0,Moyen
38,Femme,Zambie,Études,Kinshasa,Kinshasa,1,0,Faible
51,Homme,Angola,Études,Lusaka,Luanda,1,0,Faible
36,Homme,Rwanda,Migration,Lubumbashi,Kananga,1,1,Moyen
21,Homme,Burundi,Tourisme,Kigali,Kananga,0,1,Élevé
39,Homme,Rwanda,Migration,Goma,Luanda,1,1,Moyen
60,Homme,Burundi,Transit,Lubumbashi,Kinshasa,1,1,Moyen
64,Femme,Angola,Transit,Kisangani,Kananga,0,1,Élevé
23,Homme,Burundi,Études,Kisangani,Nairobi,1,0,Faible
65,Femme,Angola,Transit,Lusaka,Luanda,1,1,Moyen
70,Homme,Rwanda,Affaires,Goma,Tshikapa,1,0,Faible
35,Femme,Tanzanie,Tourisme,Kinshasa,Nairobi,1,0,Faible
18,Homme,RDC,Études,Kigali,Nairobi,1,0,Faible
42,Homme,Rwanda,Études,Kisangani,Kinshasa,0,0,Moyen
49,Homme,Ouganda,Affaires,Goma,Nairobi,1,1,Moyen
55,Femme,Zambie,Études,Kigali,Mbujimayi,0,1,Élevé
63,Homme,Angola,Études,Kisangani,Kinshasa,0,0,Moyen
67,Homme,Zambie,Transit,Kisangani,Luanda,1,0,Faible
49,Femme,RDC,Transit,Kigali,Nairobi,1,1,Moyen
49,Femme,RDC,Tourisme,Lubumbashi,Luanda,1,1,Moyen
34,Homme,Burundi,Tourisme,Goma,Kananga,0,1,Élevé
20,Femme,Burundi,Études,Kigali,Kananga,1,1,Moyen
42,Femme,RDC,Affaires,Kigali,Nairobi,0,1,Élevé
21,Homme,Ouganda,Migration,Lusaka,Kananga,1,1,Élevé
20,Femme,Rwanda,Migration,Kinshasa,Luanda,1,0,Moyen
34,Femme,Ouganda,Tourisme,Lusaka,Kinshasa,0,1,Élevé
62,Homme,RDC,Affaires,Goma,Nairobi,1,1,Moyen
55,Femme,Angola,Affaires,Lusaka,Mbujimayi,1,0,Faible
19,Homme,Zambie,Études,Lusaka,Tshikapa,0,1,Élevé
39,Femme,Tanzanie,Tourisme,Goma,Tshikapa,1,1,Moyen
34,Homme,Angola,Affaires,Lubumbashi,Kinshasa,0,1,Élevé
67,Femme,Angola,Transit,Goma,Kananga,1,0,Faible
28,Homme,Zambie,Transit,Lubumbashi,Luanda,1,1,Moyen
23,Femme,Tanzanie,Tourisme,Kigali,Luanda,1,1,Moyen
52,Homme,Ouganda,Études,Lubumbashi,Kinshasa,1,0,Faible
61,Femme,RDC,Affaires,Kisangani,Tshikapa,1,0,Faible
37,Femme,Angola,Affaires,Kinshasa,Kananga,1,1,Moyen
52,Femme,Zambie,Tourisme,Kigali,Nairobi,1,0,Faible
20,Femme,Angola,Migration,Goma,Kinshasa,1,1,Élevé
61,Homme,Rwanda,Transit,Lusaka,Kinshasa,0,1,Élevé
25,Homme,Zambie,Tourisme,Goma,Luanda,1,1,Moyen
62,Homme,Burundi,Tourisme,Lubumbashi,Mbujimayi,0,0,Moyen
60,Femme,Ouganda,Transit,Lubumbashi,Kinshasa,0,1,Élevé
37,Homme,Zambie,Migration,Kigali,Tshikapa,0,1,Élevé
63,Homme,Burundi,Tourisme,Goma,Mbujimayi,0,0,Moyen
27,Homme,Angola,Tourisme,Goma,Kananga,0,1,Élevé
64,Homme,Angola,Affaires,Lusaka,Luanda,0,0,Moyen
20,Homme,Ouganda,Transit,Kigali,Tshikapa,0,1,Élevé
34,Femme,RDC,Affaires,Lubumbashi,Tshikapa,1,1,Moyen
19,Femme,Burundi,Migration,Lubumbashi,Kinshasa,1,0,Moyen
36,Homme,Angola,Affaires,Goma,Luanda,1,1,Moyen
69,Homme,Tanzanie,Tourisme,Kigali,Tshikapa,1,1,Moyen
23,Homme,Angola,Études,Kigali,Kananga,0,1,Élevé
30,Femme,Burundi,Affaires,Kinshasa,Mbujimayi,0,0,Moyen
53,Femme,RDC,Migration,Kisangani,Nairobi,0,0,Moyen
57,Femme,Angola,Tourisme,Kisangani,Luanda,1,0,Faible
53,Homme,RDC,Transit,Kinshasa,Kananga,0,1,Élevé
20,Femme,Zambie,Études,Kigali,Nairobi,0,0,Moyen
22,Femme,Tanzanie,Transit,Kisangani,Nairobi,1,1,Moyen
31,Homme,Rwanda,Migration,Kigali,Kinshasa,0,1,Élevé
65,Homme,Zambie,Tourisme,Kisangani,Mbujimayi,1,1,Moyen
55,Femme,Rwanda,Affaires,Kigali,Kananga,0,0,Moyen
62,Homme,Tanzanie,Affaires,Kisangani,Kinshasa,1,0,Faible
46,Homme,Burundi,Tourisme,Goma,Kinshasa,0,0,Moyen
54,Homme,Ouganda,Affaires,Lubumbashi,Kananga,0,0,Moyen
58,Homme,Angola,Tourisme,Kisangani,Kananga,0,1,Élevé
61,Femme,RDC,Migration,Lusaka,Nairobi,0,0,Moyen
26,Homme,Rwanda,Migration,Kinshasa,Kinshasa,1,0,Faible
50,Femme,RDC,Migration,Kisangani,Mbujimayi,1,1,Moyen
32,Homme,RDC,Affaires,Goma,Mbujimayi,1,0,Faible
36,Femme,RDC,Affaires,Goma,Luanda,1,1,Moyen
41,Femme,Tanzanie,Migration,Lusaka,Kinshasa,1,0,Faible
25,Femme,RDC,Affaires,Lusaka,Mbujimayi,0,0,Moyen
29,Homme,Tanzanie,Affaires,Kigali,Tshikapa,1,0,Faible
70,Homme,RDC,Transit,Kinshasa,Kinshasa,1,0,Faible
41,Femme,Tanzanie,Migration,Lubumbashi,Kinshasa,1,1,Moyen
51,Homme,Zambie,Tourisme,Kinshasa,Luanda,1,0,Faible
34,Homme,Ouganda,Tourisme,Kisangani,Tshikapa,0,1,Élevé
49,Homme,Angola,Migration,Lusaka,Kinshasa,0,0,Moyen
40,Femme,Angola,Transit,Lusaka,Luanda,1,0,Faible
26,Homme,Burundi,Tourisme,Kigali,Mbujimayi,1,1,Moyen
28,Femme,Rwanda,Études,Lubumbashi,Mbujimayi,1,0,Faible
36,Femme,Zambie,Tourisme,Kigali,Mbujimayi,0,0,Moyen
18,Femme,Burundi,Affaires,Goma,Nairobi,0,0,Moyen
50,Femme,Rwanda,Tourisme,Kisangani,Tshikapa,0,0,Moyen
62,Homme,Zambie,Transit,Kigali,Tshikapa,0,0,Moyen
63,Femme,Burundi,Migration,Kigali,Luanda,1,0,Faible
56,Femme,Angola,Transit,Kinshasa,Mbujimayi,1,1,Moyen
37,Homme,Burundi,Affaires,Kigali,Nairobi,1,1,Moyen
23,Femme,Tanzanie,Transit,Lubumbashi,Luanda,1,1,Moyen
30,Femme,Rwanda,Affaires,Lubumbashi,Luanda,1,0,Faible
25,Femme,Burundi,Tourisme,Kinshasa,Nairobi,0,0,Moyen
64,Femme,Rwanda,Études,Lusaka,Kinshasa,1,0,Faible
28,Homme,Zambie,Transit,Kinshasa,Kananga,0,1,Élevé
28,Femme,Tanzanie,Affaires,Kigali,Luanda,0,1,Élevé
38,Homme,Ouganda,Transit,Goma,Tshikapa,1,1,Moyen
62,Femme,RDC,Affaires,Kisangani,Kinshasa,1,0,Faible
57,Femme,Angola,Études,Lusaka,Luanda,1,1,Moyen
22,Femme,Zambie,Migration,Lusaka,Nairobi,1,1,Élevé
18,Femme,Burundi,Études,Kisangani,Luanda,0,0,Moyen
18,Homme,Angola,Affaires,Kisangani,Luanda,1,1,Moyen
30,Femme,RDC,Affaires,Kinshasa,Kinshasa,1,0,Faible
54,Homme,Angola,Migration,Goma,Nairobi,1,0,Faible
48,Homme,Ouganda,Affaires,Lubumbashi,Kananga,1,1,Moyen
24,Homme,Zambie,Tourisme,Lubumbashi,Nairobi,1,0,Faible
60,Femme,RDC,Affaires,Lubumbashi,Kananga,1,0,Faible
23,Femme,Tanzanie,Affaires,Goma,Kananga,1,1,Moyen
29,Femme,Zambie,Transit,Lubumbashi,Mbujimayi,1,0,Faible
20,Homme,RDC,Études,Kinshasa,Kananga,1,0,Faible
43,Femme,Rwanda,Migration,Kigali,Kinshasa,0,1,Élevé
52,Homme,Angola,Affaires,Lusaka,Mbujimayi,1,1,Moyen
52,Femme,Tanzanie,Études,Goma,Nairobi,1,0,Faible
41,Homme,Zambie,Tourisme,Lubumbashi,Mbujimayi,1,1,Moyen
41,Femme,Tanzanie,Études,Lusaka,Luanda,0,1,Élevé
23,Femme,Rwanda,Migration,Lubumbashi,Luanda,0,1,Élevé
68,Femme,Ouganda,Transit,Goma,Mbujimayi,0,1,Élevé
35,Femme,Burundi,Transit,Goma,Kananga,1,1,Moyen
33,Femme,Rwanda,Transit,Kisangani,Kinshasa,0,1,Élevé
55,Homme,Angola,Affaires,Kigali,Luanda,0,1,Élevé
24,Femme,Zambie,Études,Kinshasa,Kananga,0,1,Élevé
52,Homme,RDC,Affaires,Kigali,Kananga,1,0,Faible
33,Femme,Zambie,Tourisme,Lubumbashi,Tshikapa,0,1,Élevé
65,Homme,Zambie,Migration,Goma,Mbujimayi,1,0,Faible
38,Homme,Zambie,Transit,Lusaka,Nairobi,1,0,Faible
25,Femme,Zambie,Tourisme,Kinshasa,Luanda,1,0,Faible
30,Homme,Ouganda,Études,Kinshasa,Mbujimayi,0,0,Moyen
67,Homme,Tanzanie,Migration,Kigali,Luanda,1,0,Faible
41,Homme,Burundi,Affaires,Kisangani,Tshikapa,1,1,Moyen
63,Homme,Tanzanie,Tourisme,Kigali,Tshikapa,0,1,Élevé
66,Femme,Zambie,Transit,Kinshasa,Kananga,0,1,Élevé
68,Homme,Zambie,Tourisme,Goma,Nairobi,0,0,Moyen
40,Femme,Burundi,Transit,Kinshasa,Kananga,0,1,Élevé
70,Homme,Burundi,Migration,Lusaka,Luanda,1,0,Faible
63,Homme,Tanzanie,Transit,Kinshasa,Mbujimayi,1,0,Faible
19,Femme,RDC,Tourisme,Kinshasa,Nairobi,1,1,Moyen
32,Homme,Ouganda,Tourisme,Kigali,Nairobi,0,1,Élevé
40,Femme,Burundi,Transit,Kisangani,Luanda,0,0,Moyen
27,Homme,Angola,Tourisme,Lusaka,Kinshasa,1,0,Faible
30,Homme,Ouganda,Études,Lubumbashi,Mbujimayi,0,1,Élevé
54,Homme,Burundi,Études,Kisangani,Tshikapa,0,1,Élevé
30,Femme,Angola,Tourisme,Lusaka,Kananga,1,1,Moyen
66,Homme,Tanzanie,Transit,Kigali,Kananga,0,0,Moyen
35,Femme,Angola,Études,Lubumbashi,Tshikapa,1,1,Moyen
24,Femme,Ouganda,Études,Kinshasa,Kinshasa,1,1,Moyen
60,Femme,Zambie,Tourisme,Lubumbashi,Kananga,0,0,Moyen
41,Homme,RDC,Affaires,Kinshasa,Mbujimayi,0,0,Moyen
65,Femme,Ouganda,Études,Lusaka,Luanda,0,0,Moyen
69,Femme,Zambie,Transit,Lubumbashi,Tshikapa,0,1,Élevé
54,Femme,RDC,Transit,Lusaka,Kinshasa,0,0,Moyen
41,Femme,Zambie,Migration,Goma,Kananga,0,1,Élevé
30,Femme,Rwanda,Migration,Kisangani,Nairobi,1,0,Faible
70,Homme,Zambie,Tourisme,Lubumbashi,Luanda,1,0,Faible
36,Homme,RDC,Affaires,Goma,Kananga,1,0,Faible
57,Femme,Rwanda,Tourisme,Lubumbashi,Luanda,1,0,Faible
33,Homme,Burundi,Transit,Kisangani,Tshikapa,1,1,Moyen
29,Femme,Rwanda,Migration,Goma,Kinshasa,1,0,Faible
28,Homme,Tanzanie,Études,Lusaka,Kinshasa,1,0,Faible
31,Femme,Angola,Migration,Kisangani,Kinshasa,0,1,Élevé
28,Homme,RDC,Transit,Kisangani,Mbujimayi,1,1,Moyen
40,Homme,Rwanda,Tourisme,Goma,Nairobi,0,1,Élevé
32,Homme,Tanzanie,Transit,Kinshasa,Kananga,0,1,Élevé
28,Homme,Burundi,Affaires,Kinshasa,Luanda,0,0,Moyen
62,Femme,Angola,Affaires,Kisangani,Kananga,0,0,Moyen
36,Femme,Tanzanie,Affaires,Kigali,Nairobi,0,1,Élevé
25,Homme,Angola,Affaires,Kinshasa,Kananga,1,0,Faible
60,Homme,RDC,Migration,Lubumbashi,Kananga,0,1,Élevé
52,Femme,Rwanda,Transit,Kisangani,Mbujimayi,1,0,Faible
30,Femme,Zambie,Transit,Lusaka,Luanda,1,0,Faible
40,Femme,Rwanda,Études,Kinshasa,Mbujimayi,1,1,Moyen
65,Homme,Zambie,Transit,Lubumbashi,Luanda,1,1,Moyen
57,Homme,RDC,Études,Lusaka,Luanda,0,0,Moyen
30,Homme,RDC,Transit,Lubumbashi,Nairobi,0,0,Moyen
67,Homme,Angola,Affaires,Kinshasa,Mbujimayi,1,0,Faible
66,Femme,Angola,Migration,Lusaka,Tshikapa,1,1,Moyen
21,Homme,Burundi,Études,Goma,Kananga,0,0,Moyen
32,Femme,Burundi,Tourisme,Kisangani,Mbujimayi,0,0,Moyen
49,Femme,Ouganda,Affaires,Kinshasa,Nairobi,0,0,Moyen
50,Homme,Zambie,Études,Lusaka,Tshikapa,1,0,Faible
42,Homme,RDC,Transit,Lusaka,Kinshasa,0,1,Élevé
20,Homme,Ouganda,Études,Kisangani,Kinshasa,1,0,Faible
59,Femme,RDC,Affaires,Lubumbashi,Kananga,1,0,Faible
45,Homme,Rwanda,Études,Kigali,Nairobi,0,1,Élevé
46,Homme,Angola,Affaires,Lusaka,Mbujimayi,1,1,Moyen
20,Homme,RDC,Transit,Lubumbashi,Tshikapa,0,0,Moyen
45,Homme,Angola,Études,Goma,Tshikapa,0,0,Moyen
24,Homme,Ouganda,Études,Lusaka,Kinshasa,1,1,Moyen
48,Homme,Angola,Affaires,Kisangani,Mbujimayi,0,0,Moyen
56,Homme,Tanzanie,Migration,Kigali,Kinshasa,0,1,Élevé
29,Femme,Zambie,Affaires,Goma,Nairobi,0,0,Moyen
60,Homme,Zambie,Études,Kisangani,Luanda,1,1,Moyen
49,Femme,Burundi,Tourisme,Kinshasa,Mbujimayi,0,0,Moyen
30,Homme,RDC,Migration,Lusaka,Kinshasa,0,1,Élevé
48,Homme,RDC,Migration,Kigali,Tshikapa,1,0,Faible
53,Femme,Ouganda,Tourisme,Goma,Luanda,0,1,Élevé
52,Homme,Zambie,Tourisme,Kigali,Mbujimayi,0,0,Moyen
33,Femme,Burundi,Migration,Kisangani,Luanda,0,0,Moyen
48,Homme,Angola,Migration,Goma,Luanda,1,0,Faible
22,Femme,Ouganda,Études,Lusaka,Kananga,1,1,Moyen
48,Femme,Tanzanie,Études,Kisangani,Luanda,1,1,Moyen
52,Femme,Tanzanie,Affaires,Lusaka,Kananga,1,1,Moyen
36,Femme,Angola,Affaires,Kigali,Kinshasa,0,0,Moyen
34,Homme,Zambie,Transit,Lubumbashi,Luanda,0,0,Moyen
23,Femme,Tanzanie,Études,Lusaka,Kinshasa,0,0,Moyen
24,Homme,Burundi,Transit,Kigali,Kinshasa,1,1,Moyen
65,Homme,RDC,Migration,Goma,Luanda,1,0,Faible
30,Femme,Angola,Études,Kinshasa,Luanda,0,1,Élevé
61,Femme,Tanzanie,Transit,Kigali,Mbujimayi,0,0,Moyen
65,Homme,Angola,Études,Kinshasa,Mbujimayi,0,0,Moyen
69,Homme,Rwanda,Transit,Goma,Nairobi,0,0,Moyen
21,Homme,Ouganda,Migration,Lubumbashi,Luanda,1,0,Moyen
68,Femme,Tanzanie,Transit,Kinshasa,Kananga,0,0,Moyen
67,Homme,Angola,Affaires,Kigali,Kananga,0,1,Élevé
62,Femme,Zambie,Tourisme,Kinshasa,Tshikapa,0,1,Élevé
42,Homme,Ouganda,Affaires,Kisangani,Mbujimayi,0,0,Moyen
32,Femme,Zambie,Études,Lubumbashi,Nairobi,0,0,Moyen
30,Homme,Tanzanie,Tourisme,Lubumbashi,Tshikapa,0,0,Moyen
52,Femme,Tanzanie,Tourisme,Kigali,Nairobi,0,1,Élevé
32,Homme,Rwanda,Migration,Kisangani,Mbujimayi,1,1,Moyen
44,Femme,Zambie,Transit,Kisangani,Kinshasa,0,0,Moyen
30,Femme,Zambie,Transit,Kisangani,Tshikapa,0,0,Moyen
58,Femme,Burundi,Transit,Lubumbashi,Tshikapa,1,1,Moyen
41,Femme,Rwanda,Affaires,Lubumbashi,Kinshasa,0,0,Moyen
27,Femme,RDC,Transit,Lubumbashi,Kananga,0,1,Élevé
25,Homme,Angola,Tourisme,Goma,Nairobi,0,1,Élevé
66,Homme,Burundi,Études,Goma,Tshikapa,0,1,Élevé
30,Homme,Zambie,Migration,Lubumbashi,Tshikapa,0,1,Élevé
37,Homme,Ouganda,Migration,Kigali,Kananga,1,1,Moyen
56,Homme,Burundi,Tourisme,Lusaka,Kinshasa,1,0,Faible
21,Femme,Rwanda,Affaires,Goma,Tshikapa,0,1,Élevé
69,Femme,Burundi,Études,Kisangani,Kananga,1,0,Faible
20,Homme,Burundi,Transit,Lusaka,Luanda,1,1,Moyen
22,Homme,Ouganda,Migration,Goma,Tshikapa,1,1,Élevé
39,Homme,RDC,Migration,Lubumbashi,Nairobi,1,1,Moyen
20,Femme,Tanzanie,Migration,Kigali,Luanda,1,1,Élevé
23,Femme,Zambie,Transit,Kinshasa,Kananga,0,0,Moyen
45,Homme,Rwanda,Migration,Kisangani,Kananga,1,1,Moyen
69,Femme,Ouganda,Tourisme,Lubumbashi,Luanda,1,1,Moyen
24,Femme,Zambie,Transit,Kisangani,Tshikapa,1,0,Faible
25,Femme,Zambie,Transit,Kisangani,Luanda,1,0,Faible
54,Homme,RDC,Transit,Goma,Mbujimayi,1,1,Moyen
37,Femme,Angola,Études,Kisangani,Kinshasa,1,0,Faible
31,Homme,Ouganda,Transit,Kisangani,Tshikapa,1,0,Faible
64,Femme,Zambie,Transit,Kisangani,Luanda,0,1,Élevé
37,Femme,Ouganda,Tourisme,Lusaka,Luanda,1,1,Moyen
52,Homme,Ouganda,Transit,Kigali,Mbujimayi,1,1,Moyen
25,Femme,Burundi,Migration,Lusaka,Nairobi,0,1,Élevé
53,Homme,Burundi,Affaires,Lusaka,Kananga,1,0,Faible
69,Femme,Angola,Migration,Kisangani,Kinshasa,1,0,Faible
54,Homme,Tanzanie,Migration,Goma,Kinshasa,1,0,Faible
47,Femme,Angola,Tourisme,Lusaka,Nairobi,0,0,Moyen
32,Homme,Ouganda,Affaires,Kigali,Mbujimayi,0,0,Moyen
19,Homme,Zambie,Transit,Kisangani,Mbujimayi,0,1,Élevé
26,Femme,Rwanda,Transit,Kinshasa,Mbujimayi,0,0,Moyen
47,Homme,Angola,Transit,Goma,Kananga,1,0,Faible
70,Femme,Angola,Tourisme,Kisangani,Kinshasa,1,0,Faible
38,Homme,Ouganda,Affaires,Lubumbashi,Mbujimayi,0,1,Élevé
47,Homme,Tanzanie,Études,Kisangani,Kinshasa,0,1,Élevé
39,Femme,Burundi,Transit,Lubumbashi,Kananga,1,0,Faible
60,Homme,Zambie,Migration,Kisangani,Luanda,1,0,Faible
25,Homme,Ouganda,Tourisme,Kigali,Mbujimayi,1,1,Moyen
56,Femme,Ouganda,Tourisme,Kisangani,Mbujimayi,1,1,Moyen
51,Homme,Rwanda,Études,Lusaka,Mbujimayi,0,0,Moyen
66,Homme,Burundi,Affaires,Kisangani,Luanda,0,0,Moyen
35,Homme,Burundi,Études,Kigali,Tshikapa,0,1,Élevé
40,Femme,Angola,Tourisme,Lubumbashi,Kananga,1,0,Faible
39,Femme,Angola,Études,Goma,Tshikapa,0,1,Élevé
44,Femme,Burundi,Tourisme,Lusaka,Luanda,0,0,Moyen
30,Homme,Zambie,Migration,Kigali,Kananga,1,0,Faible
53,Femme,RDC,Migration,Lusaka,Luanda,1,1,Moyen
28,Homme,Rwanda,Affaires,Kigali,Mbujimayi,1,1,Moyen
40,Homme,Ouganda,Migration,Lubumbashi,Luanda,0,1,Élevé
47,Femme,Ouganda,Études,Kisangani,Nairobi,0,0,Moyen
24,Homme,Rwanda,Tourisme,Kigali,Nairobi,1,0,Faible
59,Femme,Angola,Migration,Goma,Luanda,1,1,Moyen
19,Femme,RDC,Tourisme,Kigali,Tshikapa,0,1,Élevé
45,Femme,Angola,Affaires,Kinshasa,Kinshasa,1,0,Faible
62,Homme,Ouganda,Migration,Lubumbashi,Tshikapa,1,0,Faible
66,Homme,Tanzanie,Études,Goma,Tshikapa,1,0,Faible
46,Femme,Angola,Études,Kinshasa,Kananga,1,0,Faible
38,Femme,Tanzanie,Études,Lubumbashi,Kinshasa,0,1,Élevé
50,Homme,Burundi,Transit,Kinshasa,Kinshasa,0,1,Élevé
63,Homme,Zambie,Transit,Kinshasa,Nairobi,0,1,Élevé
23,Femme,Burundi,Affaires,Kinshasa,Mbujimayi,1,1,Moyen
44,Femme,Angola,Transit,Kigali,Kananga,1,0,Faible
60,Homme,RDC,Transit,Kisangani,Mbujimayi,1,1,Moyen
38,Homme,Angola,Transit,Lusaka,Luanda,1,1,Moyen
55,Homme,Rwanda,Tourisme,Kinshasa,Kananga,1,1,Moyen
69,Femme,Burundi,Études,Kisangani,Luanda,0,1,Élevé
60,Homme,Zambie,Affaires,Kigali,Kananga,1,1,Moyen
36,Homme,Angola,Affaires,Goma,Kananga,0,1,Élevé
56,Femme,Tanzanie,Transit,Kinshasa,Mbujimayi,1,0,Faible
42,Femme,Zambie,Tourisme,Kinshasa,Nairobi,0,1,Élevé
48,Femme,Burundi,Tourisme,Kigali,Luanda,0,0,Moyen
20,Homme,RDC,Tourisme,Goma,Nairobi,0,0,Moyen
62,Homme,Tanzanie,Transit,Kisangani,Nairobi,1,1,Moyen
25,Homme,Tanzanie,Affaires,Kigali,Nairobi,1,0,Faible
